price,area,bedrooms,bathrooms,balcony,status,neworold,parking,furnished_status,lift,type_of_building,price_sqft,city
3500000,720,2,2,1,Ready to Move,Resale,,Semi-Furnished,,Flat,4861.111111,Greater Noida
20500000,1800,3,2,,Ready to Move,Resale,,Unfurnished,,Flat,11388.88889,New Delhi
4600000,1050,2,2,2,Ready to Move,Resale,,,,Flat,4380.952381,Ghaziabad
2800000,700,2,2,,Ready to Move,Resale,,Unfurnished,,Flat,4000,Ghaziabad
3500000,1015,2,2,,Ready to Move,Resale,,,,Flat,3448.275862,Ghaziabad
6200000,1470,3,3,,Ready to Move,Resale,,,,Flat,4217.687075,Greater Noida
12500000,1879,3,3,,Ready to Move,Resale,,,,Flat,6652.474721,Noida
11500000,1140,3,3,2,Ready to Move,Resale,,Semi-Furnished,,Flat,10087.7193,New Delhi
6500000,1500,3,3,,Ready to Move,Resale,,,,Flat,4333.333333,Ghaziabad
3000000,550,2,2,,Ready to Move,Resale,,,,Flat,5454.545455,Gurgaon
4000000,1402,3,3,3,Ready to Move,Resale,,,,Flat,2853.067047,Ghaziabad
6500000,1366,2,2,,Ready to Move,Resale,,,,Flat,4758.418741,Gurgaon
17500000,2650,5,5,3,Ready to Move,Resale,,Semi-Furnished,,Individual House,6603.773585,Gurgaon
4200000,998,2,2,2,,Resale,,Semi-Furnished,,Flat,4208.416834,Ghaziabad
14500000,2250,3,3,4,Ready to Move,Resale,,,,Flat,6444.444444,Gurgaon
12500000,2600,4,4,4,Ready to Move,Resale,2,,,Flat,4807.692308,Gurgaon
8500000,1264,3,3,1,Ready to Move,Resale,1,Furnished,,Flat,6724.683544,Gurgaon
5000000,1100,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,4545.454545,Ghaziabad
5800000,1020,3,2,2,Ready to Move,New Property,,Semi-Furnished,,Flat,5686.27451,New Delhi
7800000,1735,3,3,4,Ready to Move,Resale,,,,Flat,4495.677233,Greater Noida
4200000,1200,3,3,1,Ready to Move,Resale,,Unfurnished,,Flat,3500,Ghaziabad
11100000,2150,3,3,4,Ready to Move,Resale,,,,Individual House,5162.790698,Faridabad
7000000,1745,3,4,,Ready to Move,Resale,,,,Flat,4011.461318,Greater Noida
9800000,2250,4,3,4,,Resale,,Unfurnished,,Individual House,4355.555556,Faridabad
4500000,1268,2,2,,,Resale,,Semi-Furnished,,Flat,3548.895899,Faridabad
6200000,1050,2,3,,,Resale,,Unfurnished,,Flat,5904.761905,Gurgaon
6250000,900,2,2,2,Ready to Move,Resale,,,,Flat,6944.444444,Gurgaon
12500000,2000,3,3,,Ready to Move,Resale,,Semi-Furnished,,Flat,6250,Gurgaon
9350000,900,10,7,6,Ready to Move,Resale,,Unfurnished,,Individual House,10388.88889,New Delhi
3700000,900,2,2,,Ready to Move,Resale,,,,Flat,4111.111111,Noida
4200000,750,2,2,1,Ready to Move,Resale,1,Semi-Furnished,1,Flat,5600,New Delhi
7300000,1000,2,2,1,Ready to Move,Resale,,Semi-Furnished,,Flat,7300,New Delhi
5200000,1100,3,2,,Ready to Move,Resale,1,Semi-Furnished,,Individual House,4727.272727,New Delhi
4400000,1295,3,2,4,Ready to Move,Resale,1,,3,Individual House,3397.683398,Greater Noida
4200000,780,2,2,2,Ready to Move,Resale,,,,Flat,5384.615385,Ghaziabad
7000000,1080,2,2,2,Ready to Move,Resale,1,,,Flat,6481.481481,Ghaziabad
5800000,930,2,2,,Ready to Move,Resale,1,Unfurnished,,Flat,6236.55914,Ghaziabad
3000000,546,2,2,,,Resale,,Unfurnished,,Flat,5494.505495,Gurgaon
12000000,1720,3,3,1,Ready to Move,Resale,,,,Individual House,6976.744186,Gurgaon
9800000,1839,3,3,4,Ready to Move,Resale,1,Semi-Furnished,2,Individual House,5328.983143,Noida
7800000,1325,2,2,3,Ready to Move,Resale,2,,,Flat,5886.792453,Ghaziabad
9800000,1550,4,3,,Ready to Move,Resale,,Semi-Furnished,,Flat,6322.580645,New Delhi
6500000,1350,4,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,4814.814815,New Delhi
5500000,1250,2,2,3,Ready to Move,Resale,2,,3,Flat,4400,Noida
5500000,1300,2,2,,Ready to Move,Resale,4,Unfurnished,,Flat,4230.769231,Faridabad
2500000,550,2,2,1,Ready to Move,Resale,,Semi-Furnished,,Flat,4545.454545,New Delhi
2750000,800,2,2,1,Ready to Move,Resale,,Unfurnished,,Flat,3437.5,Noida
4000000,800,2,2,1,Ready to Move,Resale,1,,,Flat,5000,Gurgaon
6800000,1595,3,2,,Ready to Move,Resale,,Furnished,,Flat,4263.322884,Ghaziabad
11500000,1950,3,5,3,Ready to Move,Resale,,,,Individual House,5897.435897,Gurgaon
3200000,950,2,2,1,Ready to Move,Resale,,Unfurnished,,Individual House,3368.421053,Ghaziabad
10000000,1366,3,2,,Ready to Move,Resale,,,,Individual House,7320.644217,Gurgaon
4200000,1300,3,2,2,Ready to Move,Resale,1,,,Flat,3230.769231,Greater Noida
4200000,1190,3,2,2,Ready to Move,Resale,,,,Flat,3529.411765,Ghaziabad
3200000,748,2,2,,Ready to Move,Resale,,Semi-Furnished,,Individual House,4278.074866,Greater Noida
8500000,1820,3,3,,,Resale,,Unfurnished,,Individual House,4670.32967,Gurgaon
6000000,1255,2,2,3,Ready to Move,Resale,1,Unfurnished,3,Flat,4780.876494,Noida
9800000,1880,3,3,,Ready to Move,Resale,,Semi-Furnished,,Individual House,5212.765957,Gurgaon
9500000,1900,3,3,1,Ready to Move,Resale,,Semi-Furnished,,Flat,5000,Ghaziabad
2890000,965,2,2,1,Ready to Move,Resale,,,,Flat,2994.818653,Ghaziabad
6000000,1000,3,2,2,Ready to Move,Resale,,Semi-Furnished,,Flat,6000,New Delhi
3300000,1045,3,2,,Ready to Move,Resale,,Semi-Furnished,,Individual House,3157.894737,Ghaziabad
9500000,1675,3,2,,Ready to Move,Resale,,,,Flat,5671.641791,Ghaziabad
6300000,1350,3,3,1,Ready to Move,Resale,1,Semi-Furnished,,Flat,4666.666667,Ghaziabad
8000000,1360,2,2,,Ready to Move,Resale,1,Unfurnished,,Individual House,5882.352941,Gurgaon
8000000,1726,3,2,,Ready to Move,Resale,,,,Individual House,4634.994206,Faridabad
6500000,1310,2,2,,Ready to Move,Resale,,,,Flat,4961.832061,Gurgaon
5000000,1100,2,2,1,Ready to Move,Resale,,,,Flat,4545.454545,Noida
6500000,1100,3,2,,Ready to Move,Resale,,Furnished,,Individual House,5909.090909,Ghaziabad
4900000,1081,3,2,3,,Resale,,Semi-Furnished,,Flat,4532.839963,Gurgaon
6000000,1750,3,3,4,Ready to Move,Resale,,,,Flat,3428.571429,Ghaziabad
5200000,1275,3,2,,Ready to Move,Resale,,Furnished,,Flat,4078.431373,Ghaziabad
7500000,1475,3,3,,Ready to Move,Resale,1,,,Flat,5084.745763,Noida
2600000,520,2,2,1,Ready to Move,Resale,,Semi-Furnished,1,Individual House,5000,New Delhi
4500000,850,2,2,,,Resale,,Unfurnished,,Flat,5294.117647,Noida
4500000,1080,3,2,4,Ready to Move,Resale,1,,2,Flat,4166.666667,Greater Noida
4950000,1350,3,3,1,Ready to Move,Resale,43,Semi-Furnished,,Individual House,3666.666667,Greater Noida
22500000,2000,4,4,2,Ready to Move,Resale,2,Semi-Furnished,,Flat,11250,Gurgaon
3450000,1075,2,2,2,Ready to Move,Resale,,Semi-Furnished,,Flat,3209.302326,Ghaziabad
7500000,1595,3,3,4,Ready to Move,Resale,1,,3,Flat,4702.194357,Noida
6200000,1150,3,2,3,Ready to Move,Resale,,Semi-Furnished,,Flat,5391.304348,New Delhi
4000000,645,2,2,,Ready to Move,Resale,,Unfurnished,,Flat,6201.550388,Noida
7500000,1625,3,3,,Ready to Move,Resale,,,,Individual House,4615.384615,Noida
8000000,1485,3,3,3,Ready to Move,Resale,1,,,Flat,5387.205387,Gurgaon
4700000,1189,2,2,3,Ready to Move,Resale,,,,Flat,3952.901598,Greater Noida
5200000,1333,3,2,4,Ready to Move,Resale,,,,Flat,3900.975244,Noida
8500000,1785,3,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,4761.904762,Gurgaon
4000000,1190,3,2,2,Ready to Move,Resale,,Semi-Furnished,,Flat,3361.344538,Ghaziabad
4300000,800,3,2,1,Ready to Move,New Property,1,Semi-Furnished,1,Flat,5375,New Delhi
4000000,900,3,2,3,Ready to Move,Resale,,Furnished,,Flat,4444.444444,Ghaziabad
3200000,700,2,2,1,Ready to Move,Resale,1,Semi-Furnished,,Individual House,4571.428571,Gurgaon
4200000,930,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,4516.129032,Noida
3000000,895,2,2,3,Ready to Move,Resale,,,,Individual House,3351.955307,Greater Noida
1900000,650,2,2,,,Resale,,Semi-Furnished,,Flat,2923.076923,Ghaziabad
13500000,2000,3,2,2,Ready to Move,Resale,,,,Flat,6750,Gurgaon
4500000,945,3,2,,Ready to Move,Resale,,Unfurnished,,Flat,4761.904762,Ghaziabad
5600000,1405,3,2,3,Ready to Move,Resale,,,,Flat,3985.765125,Greater Noida
6800000,1300,3,3,1,Ready to Move,Resale,,Furnished,,Flat,5230.769231,Ghaziabad
3100000,900,2,2,1,Ready to Move,Resale,2,Semi-Furnished,,Individual House,3444.444444,Ghaziabad
9530000,1850,3,3,2,Ready to Move,Resale,1,,,Individual House,5151.351351,Noida
5800000,900,3,2,,Ready to Move,Resale,,Furnished,,Flat,6444.444444,New Delhi
4600000,1375,3,3,3,Ready to Move,Resale,,Semi-Furnished,,Individual House,3345.454545,Ghaziabad
14000000,1773,3,3,3,Ready to Move,Resale,,,,Flat,7896.221094,Gurgaon
3330000,985,2,2,2,Ready to Move,Resale,,Unfurnished,,Flat,3380.71066,Ghaziabad
2500000,975,2,2,,Ready to Move,Resale,,,,Flat,2564.102564,Ghaziabad
8000000,1216,3,2,,Ready to Move,Resale,,Unfurnished,,Individual House,6578.947368,Noida
7130000,1100,2,2,,Ready to Move,Resale,,,,Flat,6481.818182,Noida
7880000,997,2,2,,Ready to Move,Resale,,,,Flat,7903.711133,Gurgaon
4400000,1100,3,2,2,Ready to Move,Resale,1,Semi-Furnished,,Flat,4000,Ghaziabad
6500000,1300,3,3,2,Ready to Move,Resale,,,,Flat,5000,Gurgaon
6500000,1325,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,4905.660377,Ghaziabad
4730000,1470,3,3,1,Ready to Move,Resale,,Unfurnished,,Flat,3217.687075,Faridabad
13500000,1750,4,4,2,Ready to Move,Resale,,Unfurnished,,Flat,7714.285714,Noida
6500000,1115,2,2,3,Ready to Move,Resale,,Semi-Furnished,2,Flat,5829.596413,Noida
7900000,1521,3,2,4,Ready to Move,Resale,,,,Flat,5193.951348,Gurgaon
2200000,900,2,2,2,Ready to Move,Resale,,,,Individual House,2444.444444,Ghaziabad
6740000,1280,3,3,3,Ready to Move,Resale,,,,Flat,5265.625,Gurgaon
21000000,2400,4,4,2,Ready to Move,Resale,2,Semi-Furnished,2,Individual House,8750,Gurgaon
4200000,959,2,2,2,Ready to Move,Resale,,Semi-Furnished,,Flat,4379.562044,Noida
7000000,993,2,2,,Ready to Move,New Property,,Semi-Furnished,,Flat,7049.345418,Gurgaon
4500000,955,2,2,,Ready to Move,Resale,,Unfurnished,,Flat,4712.041885,Ghaziabad
9000000,1650,3,3,,Ready to Move,Resale,,,,Flat,5454.545455,Ghaziabad
9750000,1300,3,2,3,Ready to Move,Resale,1,Semi-Furnished,0,Flat,7500,Gurgaon
3100000,890,2,2,,Ready to Move,Resale,,Unfurnished,,Flat,3483.146067,Greater Noida
9400000,1420,2,2,,Ready to Move,Resale,,Unfurnished,,Individual House,6619.71831,Gurgaon
9500000,1200,3,2,,Ready to Move,Resale,532,,0,Individual House,7916.666667,New Delhi
3250000,1005,2,2,,Ready to Move,Resale,,Furnished,,Individual House,3233.830846,Faridabad
4000000,1140,2,2,3,Ready to Move,Resale,,,,Flat,3508.77193,Greater Noida
4500000,1155,2,2,,Ready to Move,Resale,,Semi-Furnished,,Individual House,3896.103896,Greater Noida
3200000,1005,2,2,,Ready to Move,Resale,,,,Flat,3184.079602,Ghaziabad
2800000,853,2,2,3,Ready to Move,Resale,1,,0,Flat,3282.532239,Ghaziabad
4400000,1325,2,2,,Ready to Move,Resale,,Unfurnished,,Flat,3320.754717,Greater Noida
5600000,1350,3,2,2,,Resale,,Unfurnished,,Flat,4148.148148,Noida
11000000,1069,3,2,2,Ready to Move,New Property,,Furnished,,Flat,10289.99065,New Delhi
6500000,1810,3,3,,Ready to Move,Resale,,,,Flat,3591.160221,Ghaziabad
27500000,2000,3,4,2,Ready to Move,Resale,,,,Individual House,13750,New Delhi
13000000,2535,4,4,,Ready to Move,Resale,,Semi-Furnished,,Flat,5128.205128,Gurgaon
3300000,950,2,2,2,Ready to Move,Resale,,,,Individual House,3473.684211,Ghaziabad
8100000,1420,2,2,1,Ready to Move,New Property,,,,Flat,5704.225352,Gurgaon
5200000,1000,2,2,1,Ready to Move,Resale,100,,,Flat,5200,Ghaziabad
3500000,1230,2,2,4,Ready to Move,Resale,,,,Flat,2845.528455,Ghaziabad
6900000,1484,3,2,,Ready to Move,Resale,,Semi-Furnished,,Individual House,4649.595687,Gurgaon
3500000,995,2,2,3,Ready to Move,Resale,1,Unfurnished,2,Flat,3517.58794,Greater Noida
9000000,1600,3,3,2,Ready to Move,Resale,,Unfurnished,,Flat,5625,New Delhi
13900000,2145,3,4,3,Ready to Move,Resale,2,,3,Individual House,6480.18648,Gurgaon
7000000,985,2,2,2,,Resale,,Semi-Furnished,,Flat,7106.598985,Noida
12500000,1300,2,2,,,Resale,,Unfurnished,,Flat,9615.384615,New Delhi
3400000,900,2,2,2,Ready to Move,Resale,,Semi-Furnished,,Flat,3777.777778,New Delhi
4500000,720,2,2,3,Ready to Move,Resale,,Semi-Furnished,,Individual House,6250,Ghaziabad
6200000,1000,2,2,2,Ready to Move,Resale,,Semi-Furnished,,Individual House,6200,New Delhi
3200000,650,2,2,,Ready to Move,Resale,,Semi-Furnished,,Individual House,4923.076923,New Delhi
6500000,1200,3,2,1,Ready to Move,Resale,,Semi-Furnished,,Flat,5416.666667,Ghaziabad
9000000,1775,3,3,,Ready to Move,Resale,1,,,Flat,5070.422535,Ghaziabad
7000000,1000,2,2,2,Ready to Move,Resale,,Unfurnished,,Flat,7000,New Delhi
3600000,1100,2,2,3,Ready to Move,Resale,,,,Flat,3272.727273,Ghaziabad
5200000,1530,3,3,3,,Resale,1,Unfurnished,2,Flat,3398.69281,Noida
4000000,950,2,2,1,Ready to Move,Resale,2,,,Flat,4210.526316,Ghaziabad
3700000,890,2,2,,Ready to Move,Resale,194,,4,Flat,4157.303371,Greater Noida
2290000,522,2,2,,Ready to Move,Resale,,Semi-Furnished,0,Individual House,4386.97318,New Delhi
4200000,1000,2,2,1,Ready to Move,Resale,,Furnished,,Individual House,4200,Ghaziabad
3200000,540,2,2,1,Ready to Move,Resale,1,Semi-Furnished,,Flat,5925.925926,New Delhi
11500000,1212,4,3,1,Ready to Move,Resale,1,Semi-Furnished,,Flat,9488.448845,Gurgaon
5000000,1300,3,3,2,Ready to Move,Resale,,,,Flat,3846.153846,Greater Noida
4000000,1030,2,2,2,Ready to Move,Resale,,,2,Flat,3883.495146,Greater Noida
4500000,960,2,2,1,Ready to Move,Resale,1,,,Flat,4687.5,Ghaziabad
5800000,1200,2,2,2,Ready to Move,Resale,,Semi-Furnished,,Flat,4833.333333,Ghaziabad
37500000,4000,4,3,1,Ready to Move,New Property,,Furnished,,Individual House,9375,New Delhi
6500000,1850,3,2,4,Ready to Move,Resale,,,,Individual House,3513.513514,Greater Noida
14000000,2175,3,3,,Ready to Move,Resale,,Furnished,,Individual House,6436.781609,Ghaziabad
4000000,930,2,2,,Ready to Move,Resale,,Semi-Furnished,,Individual House,4301.075269,Greater Noida
7590000,1137,3,3,,Ready to Move,Resale,,,,Individual House,6675.461741,Gurgaon
10500000,1825,3,3,,Ready to Move,Resale,,Furnished,,Flat,5753.424658,Ghaziabad
5500000,1117,3,2,1,Ready to Move,Resale,,Unfurnished,,Individual House,4923.903312,Gurgaon
7000000,1565,3,2,3,Ready to Move,Resale,1,,2,Flat,4472.84345,Gurgaon
4400000,650,2,2,1,Ready to Move,Resale,1,Furnished,1,Individual House,6769.230769,Gurgaon
13700000,1642,3,3,,Ready to Move,Resale,,Unfurnished,,Individual House,8343.483557,Gurgaon
3500000,1035,2,2,3,Ready to Move,Resale,,,,Flat,3381.642512,Greater Noida
4500000,677,2,2,1,Ready to Move,New Property,,Furnished,,Flat,6646.971935,New Delhi
4500000,1050,2,2,3,Ready to Move,Resale,1,,2,Individual House,4285.714286,Noida
12000000,1700,3,3,3,Ready to Move,Resale,1,Furnished,1,Flat,7058.823529,Ghaziabad
3600000,1050,3,2,1,Ready to Move,Resale,,Unfurnished,,Individual House,3428.571429,Noida
5100000,945,2,2,2,Ready to Move,Resale,2,Semi-Furnished,3,Flat,5396.825397,Noida
13500000,2250,3,3,,Ready to Move,Resale,1,Semi-Furnished,,Individual House,6000,Faridabad
2500000,645,3,2,3,,Resale,,Semi-Furnished,,Flat,3875.968992,Gurgaon
5500000,1176,2,2,,Ready to Move,Resale,,,,Flat,4676.870748,Gurgaon
5800000,1079,2,2,,Ready to Move,Resale,1,,,Individual House,5375.347544,Gurgaon
5490000,1130,2,3,3,Ready to Move,Resale,,,,Flat,4858.40708,Noida
6000000,1130,2,2,3,Ready to Move,Resale,1,,2,Individual House,5309.734513,Noida
4500000,1230,2,2,,Ready to Move,Resale,,,,Flat,3658.536585,Greater Noida
6200000,1000,3,2,1,Ready to Move,Resale,2,Furnished,0,Flat,6200,New Delhi
3000000,885,2,2,,Ready to Move,Resale,,,,Individual House,3389.830508,Ghaziabad
7800000,1295,2,2,4,Ready to Move,New Property,,,,Flat,6023.166023,Gurgaon
5300000,1275,3,3,3,Ready to Move,Resale,,Semi-Furnished,,Flat,4156.862745,Ghaziabad
3000000,965,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,3108.80829,Ghaziabad
9000000,1000,5,3,,Ready to Move,Resale,,Semi-Furnished,,Individual House,9000,Ghaziabad
6000000,900,2,2,2,Ready to Move,Resale,,Semi-Furnished,,Flat,6666.666667,New Delhi
11000000,1500,3,3,2,Ready to Move,Resale,3,Semi-Furnished,,Flat,7333.333333,Gurgaon
5500000,1050,2,2,,Ready to Move,Resale,,,,Flat,5238.095238,Noida
3500000,800,2,2,,Ready to Move,Resale,,Unfurnished,,Flat,4375,New Delhi
5200000,1100,3,2,1,Ready to Move,Resale,1,,1,Flat,4727.272727,New Delhi
8000000,1180,2,2,,,Resale,,Semi-Furnished,,Flat,6779.661017,Gurgaon
9000000,1850,3,3,3,Ready to Move,Resale,,Semi-Furnished,,Individual House,4864.864865,Noida
2500000,610,2,2,,Ready to Move,Resale,,,,Flat,4098.360656,Faridabad
7100000,1295,2,2,4,Ready to Move,Resale,,,,Flat,5482.625483,Gurgaon
4000000,855,3,2,,Ready to Move,Resale,,Unfurnished,,Flat,4678.362573,New Delhi
3200000,663,2,2,1,Ready to Move,Resale,4,,7,Flat,4826.546003,Gurgaon
8500000,1745,3,3,,Ready to Move,Resale,,,,Individual House,4871.060172,Gurgaon
4000000,955,2,2,3,Ready to Move,Resale,,,,Individual House,4188.481675,Noida
6000000,1100,2,2,3,Ready to Move,Resale,,Unfurnished,,Individual House,5454.545455,Ghaziabad
2500000,630,2,2,1,Ready to Move,Resale,1,Semi-Furnished,,Flat,3968.253968,Ghaziabad
3000000,1070,2,2,3,Ready to Move,Resale,,,4,Individual House,2803.738318,Ghaziabad
6000000,1345,2,2,,,Resale,,Unfurnished,,Flat,4460.966543,Gurgaon
3600000,1005,2,2,1,Ready to Move,Resale,,,,Flat,3582.089552,Greater Noida
6000000,1700,3,2,,,Resale,,Semi-Furnished,,Flat,3529.411765,Ghaziabad
6300000,1500,5,10,2,Ready to Move,Resale,,Unfurnished,,Flat,4200,Gurgaon
5000000,650,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,7692.307692,New Delhi
16000000,2082,3,4,,Ready to Move,Resale,,Semi-Furnished,,Flat,7684.918348,Gurgaon
6200000,1250,2,2,1,Ready to Move,Resale,,,,Individual House,4960,Ghaziabad
4500000,1360,3,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,3308.823529,Ghaziabad
14300000,2615,4,4,3,Ready to Move,New Property,1,,3,Flat,5468.451243,Ghaziabad
5000000,1285,3,2,2,Ready to Move,Resale,1,,,Individual House,3891.050584,Greater Noida
4460000,1070,2,2,2,Ready to Move,Resale,,,3,Individual House,4168.224299,Noida
7000000,900,4,3,1,Ready to Move,Resale,,Unfurnished,,Flat,7777.777778,Ghaziabad
6800000,1480,3,2,4,Ready to Move,Resale,1,,2,Flat,4594.594595,Noida
7500000,1825,3,3,4,Ready to Move,Resale,2,,2,Flat,4109.589041,Gurgaon
4000000,1102,3,2,2,Ready to Move,Resale,1,,,Flat,3629.764065,Ghaziabad
4300000,668,2,2,1,Ready to Move,Resale,,Semi-Furnished,,Flat,6437.125749,Gurgaon
6000000,1370,2,2,1,Ready to Move,New Property,,,,Flat,4379.562044,Greater Noida
9510000,1500,3,3,,Ready to Move,Resale,,Semi-Furnished,,Flat,6340,Ghaziabad
4100000,1100,2,2,,Ready to Move,Resale,,Unfurnished,,Flat,3727.272727,Faridabad
8000000,1100,3,2,1,Ready to Move,Resale,,Unfurnished,,Flat,7272.727273,New Delhi
7100000,1340,3,3,3,Ready to Move,Resale,1,,2,Flat,5298.507463,Gurgaon
3600000,980,2,2,2,Ready to Move,Resale,,,,Flat,3673.469388,Ghaziabad
4600000,1340,3,2,,Ready to Move,Resale,1,Furnished,,Flat,3432.835821,Greater Noida
4600000,1080,2,2,2,Ready to Move,Resale,1,Unfurnished,,Flat,4259.259259,Greater Noida
3500000,800,2,3,,Ready to Move,Resale,1,Unfurnished,,Individual House,4375,Gurgaon
4500000,1590,3,2,,Ready to Move,Resale,,Unfurnished,,Flat,2830.188679,Greater Noida
12000000,1100,2,2,1,Ready to Move,Resale,,Unfurnished,,Flat,10909.09091,New Delhi
4800000,1095,2,2,3,Ready to Move,Resale,,Unfurnished,,Individual House,4383.561644,Noida
8000000,1326,3,2,2,Ready to Move,Resale,,,,Individual House,6033.182504,Gurgaon
2700000,700,2,2,1,Ready to Move,Resale,,,,Flat,3857.142857,Ghaziabad
2000000,540,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,3703.703704,New Delhi
2500000,565,2,2,,Ready to Move,Resale,,Semi-Furnished,,Individual House,4424.778761,New Delhi
10000000,1822,3,3,3,Ready to Move,Resale,2,,2,Individual House,5488.474204,Gurgaon
3500000,800,2,2,,Ready to Move,Resale,1,Semi-Furnished,,Individual House,4375,Ghaziabad
7500000,1125,3,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,6666.666667,New Delhi
6500000,1560,3,2,4,Ready to Move,Resale,1,Furnished,,Flat,4166.666667,Ghaziabad
3800000,1264,3,2,3,Ready to Move,Resale,,,,Flat,3006.329114,Faridabad
4500000,1100,2,2,2,Ready to Move,Resale,2,,,Flat,4090.909091,Ghaziabad
8000000,1650,3,3,1,Ready to Move,Resale,1,,,Flat,4848.484848,Ghaziabad
3200000,900,2,2,,,Resale,,Unfurnished,,Individual House,3555.555556,Noida
2500000,629,2,2,1,,Resale,1,Unfurnished,,Flat,3974.562798,Gurgaon
11000000,1800,4,4,4,Ready to Move,Resale,,Semi-Furnished,,Flat,6111.111111,Gurgaon
10100000,1514,3,3,3,Ready to Move,Resale,1,Furnished,0,Flat,6671.070013,Gurgaon
5200000,900,3,2,1,Ready to Move,Resale,,Furnished,,Flat,5777.777778,Ghaziabad
4200000,900,3,2,1,Ready to Move,Resale,,Unfurnished,,Individual House,4666.666667,Ghaziabad
10000000,1500,3,3,2,Ready to Move,Resale,1,Semi-Furnished,,Flat,6666.666667,New Delhi
6500000,1400,2,2,3,Ready to Move,Resale,1,,2,Flat,4642.857143,Ghaziabad
4300000,1305,2,2,2,Ready to Move,Resale,,,,Individual House,3295.019157,Greater Noida
3000000,850,2,2,1,Ready to Move,Resale,,,,Flat,3529.411765,Ghaziabad
20000000,2336,4,4,,Ready to Move,Resale,,Unfurnished,,Individual House,8561.643836,Gurgaon
22000000,2800,3,4,1,Ready to Move,New Property,7,Semi-Furnished,,Flat,7857.142857,Ghaziabad
47500000,4500,5,8,4,Ready to Move,Resale,,Semi-Furnished,,Individual House,10555.55556,Gurgaon
4800000,890,3,2,1,Ready to Move,Resale,,Semi-Furnished,,Flat,5393.258427,New Delhi
2700000,950,2,2,,Ready to Move,Resale,,Semi-Furnished,,Individual House,2842.105263,Ghaziabad
8800000,1930,3,3,3,Ready to Move,Resale,1,,,Individual House,4559.585492,Gurgaon
7100000,1190,2,2,3,Ready to Move,Resale,1,Semi-Furnished,,Individual House,5966.386555,Gurgaon
16000000,1900,3,3,1,Ready to Move,Resale,2,Semi-Furnished,,Flat,8421.052632,New Delhi
17500000,2445,4,3,4,Ready to Move,Resale,2,Semi-Furnished,2,Flat,7157.464213,Gurgaon
6800000,1240,2,2,,Ready to Move,Resale,,,,Flat,5483.870968,Ghaziabad
24000000,3025,6,7,,Ready to Move,Resale,,Furnished,,Individual House,7933.884298,Gurgaon
4000000,1300,3,3,3,Ready to Move,Resale,1,,2,Flat,3076.923077,Ghaziabad
